chr.type,chr,loc.name,pos,mQTL.asymp.p,vQTL.asymp.p,mvQTL.asymp.p
A,5,psr544,3742.21,0.8830045507047182,0.9811077986593374,0.9961069489062333
A,5,bcd207b,3744.01,0.7123937594590786,0.9770699050194194,0.9636442575025206
A,5,gpm148,3744.54,0.9358562376220971,0.9958042413235145,0.9976048292036639
A,5,mmp180,3744.91,0.9648751057660978,0.9999256666336785,0.999736122542751
A,5,mmc0351,3745.41,0.9582025670161165,0.9994555140113479,0.9995902383718487
A,5,umc2035,3746.01,0.9704215512615867,0.9623449425722549,0.9982662757361571
A,5,AY111142,3750.61,0.02656780305741161,0.7706494724808164,0.12497967080101786
A,5,gpm406b,3751.89,0.7392220926030386,0.6842897087108453,0.9120634991347076
A,5,cdo98a,3754.61,0.15395683070564847,0.4895376577628981,0.25847065378541845
A,5,umc1705,3755.81,0.5791749639399839,0.7577627450607625,0.8203933530397103
A,5,bnl5.02a,3756.21,0.6501513936092312,0.3692913876786363,0.6255888099377227
A,5,IDP2438,3759.89,0.07818133675681621,0.3333068691602045,0.1686697702291861
A,5,umc1557a,3760.11,0.5313386802444638,0.43093066643249334,0.6913429919382037
A,5,umc2294,3760.51,0.5235448802427213,0.4300524089830475,0.6863832248343935
A,5,hag101,3761.03,0.8941266725272783,0.3713776112990419,0.7506345706387333
A,5,gpm564,3761.15,0.5803406458725691,0.10991691327854304,0.3560642030321636
A,5,IDP486,3761.91,0.2212931914463333,0.08880726352317732,0.12445316188380494
A,5,IDP1660,3765.06,0.855145379380948,0.11143124781372671,0.3434925148805033
A,5,AY109606,3765.31,0.5573910001974823,2.8038073537633453e-4,0.002891358266883638
A,5,gpm835b,3766.91,0.7485745881363878,0.19240040444799347,0.4430724443567149
A,5,gpm79d,3767.17,0.7735963912290089,0.2527208799509016,0.5465833114585334
A,5,gpm227a,3767.69,0.7901082386367718,0.34723937072216227,0.6647295478549488
A,5,lim175,3769.01,0.025196510715431525,0.5560853278679493,0.04863263958704797
A,5,gpm323,3769.8,0.5042643032130603,0.44541333894503593,0.5616651235179028
A,5,gpm753h,3770.11,0.6587147550865528,0.9453991271224366,0.9484981133690769
A,5,crd101,3770.12,0.9290737854624574,0.9397041045785651,0.9797639358048797
A,5,IDP1451,3773.09,0.12652137030871452,0.9859979647661339,0.48955285396998716
A,5,umc1315,3775.22,0.4072023008830334,0.653787597730588,0.7827546804451581
A,5,gpm157,3778.14,0.942909347382102,0.9995985102261207,0.9988649079374845
A,5,gpm732b,3780.12,0.9896016358971355,0.7628128639909912,0.9727740670789308
A,5,bnl6.10,3781.32,0.80378880585858,0.9664780281053049,0.9811633887717047
A,5,umc2296,3782.52,0.29485172045965086,0.4410523675782558,0.510987397851053
A,5,umc1935,3782.72,0.29620276405259177,0.4520489832879173,0.4779237058465539
A,5,mmp8,3784.12,0.23095794316668983,0.3764071044359663,0.21760897294978065
A,5,IDP3908,3784.18,0.23220151590313465,0.38037020279526673,0.220319039167016
A,5,rz242b,3785.52,0.9958960813537266,0.858666787610951,0.9945878601186291
A,5,IDP1604,3785.56,0.9865469370539246,0.977664043980515,0.999207145848906
A,5,IDP101,3785.6,0.7734593094072997,0.3291027419412799,0.6776437458882358
A,5,AY107414,3787.57,0.988863377053127,0.993711746838943,0.9998479163334026
A,5,gpm83c,3789.03,0.9866242160894996,0.8093973762276939,0.9868495749759782
A,5,gpm5,3794.08,0.9710803184673952,0.47596016897341714,0.8741857342272064
A,5,gpm868,3795.5,0.9875449810211168,0.6605455050829501,0.9549033717278127
A,5,umc1,3795.82,0.9913482863126448,0.9715311421108305,0.9992060357060126
A,5,umc1355,3796.22,0.9625787702326786,0.634840579985814,0.9396653256888317
A,5,isu45b,3797.02,0.9999202301353572,0.23971514838959376,0.6422953063894042
A,5,mmp108a,3799.32,0.5993226276168839,0.23484653534360714,0.44062886776682797
A,5,umc1870,3800.52,0.8170033869499452,0.9625660277167013,0.9778847543401908
A,5,gpm419,3801.52,0.9981912776080051,0.9463072103211407,0.9992591569742133
A,5,umc1429,3801.62,0.9862472459349839,0.9655153485400776,0.9991322655684486
A,5,gpm245,3802.35,0.7120889946663156,0.978277416089028,0.9646805213765672
A,5,mmp191a,3803.1,0.9907416675088259,0.19035077773033238,0.6105049154651153
A,5,gpm38,3803.37,0.9999028235980193,0.42391571633170555,0.850176541933453
A,5,isu61e,3803.72,0.997723997778813,0.025858996709850843,0.18904665206782484
A,5,isu61c,3803.92,0.9977271497619964,0.02580590656313214,0.1887883033840615
A,5,php15024,3804.32,0.7647615264374554,0.9545449027603554,0.9582368038690163
A,5,mmp154a,3805.22,0.9735334295341049,0.12565104354725368,0.4731870865311457
A,5,ufg60,3806.22,0.989873758800527,0.017390514991119013,0.13672696989891395
A,5,gtc102,3806.34,0.9913200159920286,0.013783691035927748,0.11676257749367563
A,5,AY107844,3806.35,0.9928009100586158,0.013949964622430326,0.11699489167270145
A,5,sdg129,3806.44,0.8754848382343534,0.8596427347174642,0.9645472099209315
A,5,hon106a,3807.69,0.9538297008856166,0.5215698679454837,0.8737533424673926
A,5,gpm177,3807.7,0.9824256757595711,0.2633798532370235,0.5355016624391055
A,5,AY104079,3807.94,0.16509922594874452,0.6441172973081831,0.398371192943591
A,5,gpm753a,3809.43,0.9888905737418882,0.5732805035948585,0.9090594707436059
A,5,gpm803a,3809.59,0.9966915883594576,0.8389824818451399,0.9883981495367496
A,5,mmp58,3810.04,0.7949952105264361,0.7179106465399071,0.8345883684611948
A,5,IDP1470,3810.05,0.9936931205584023,0.1382083788766568,0.5046198288309103
A,5,bnlg1902,3812.55,0.9834553557995229,0.7459119630086583,0.9695730546121198
A,5,bnl4.36,3816.65,0.8635520008284505,0.5658156623354241,0.809804334154394
A,5,gpm808,3817.2,0.9256789897189959,0.8198708525803637,0.9581595072876173
A,5,gpm218a,3818.56,0.8502947846082033,0.9678471548317029,0.9889032109835132
A,5,gpm498a,3818.75,0.4792194619000672,0.6860573339937399,0.640218353217235
A,5,IDP2596,3822.44,0.4987929836668601,0.18679027849939406,0.27869795312521606
A,5,IDP1607b,3822.45,0.49881543874806766,0.18662617442353566,0.2785503205534447
A,5,umc40,3823.26,0.23270712575022642,0.805568287529957,0.5217072183096941
A,5,umc2299,3825.06,0.23202198596830473,0.8052776752237212,0.520940755719852
A,5,mmp60,3825.26,0.22515357885895548,0.8290054372524702,0.5231997843483671
A,5,umc1591,3829.16,0.03282670541008796,0.33976302682980464,0.053261412390346
A,5,umc2300,3830.26,0.36610995509140043,0.34532142466451865,0.2859597934574905
A,5,umc2301a,3830.36,0.3250675450112573,0.18955291768908814,0.1897545043738108
A,5,umc2302,3831.86,0.42041565415852106,0.17371433318620383,0.21033433278200056
A,5,umc1060,3832.66,0.11798177753090186,0.4629234242380351,0.1530957899192999
A,5,umc1990,3833.96,0.3235166250555954,0.6303972174885077,0.4168968489586612
A,5,nfd108,3834.69,0.32442455991282065,0.18986530464397444,0.1902085024240119
A,5,BE639933,3835.16,0.2924974478772322,0.3937125294006969,0.2879025012188652
A,5,IDP207,3837.91,0.8166414660001016,0.20151931823867536,0.4545445872898484
A,5,bnlg1208,3838.16,0.7643655831361622,0.191355599254149,0.44356735307798434
A,5,php20589,3838.76,0.8348016421358792,0.19590489099504524,0.47802088647129104
A,5,IDP3949,3839.34,0.9063914599425581,0.04598462815221586,0.19494796589199817
A,5,lim4,3839.36,0.8866702364737534,0.038018796686240704,0.1644239884050804
A,5,gpm254,3840.06,0.8780583644589792,0.1431998745681127,0.4226490482610491
A,5,gpm486b,3840.67,0.4048941409672435,0.49263489453355325,0.41862513147134417
A,5,gpm621,3840.9,0.40279771378581747,0.4922786855926189,0.4135075158486079
A,5,gpm321a,3841.69,0.16450682489894544,0.6237176587451502,0.24155760553122552
A,5,gpm716e,3842.64,0.27259435419811445,0.9116356602909521,0.5954438404639518
A,5,bnlg2323,3843.56,0.024586020490317426,0.31846538284709275,0.12093763664877989
A,5,npi449a,3846.46,0.18140340303516067,0.02852220056253888,0.045297617378122025
A,5,rz476b,3846.86,0.4316888041658393,0.028289033667111843,0.06101166650791463
A,5,mmp19,3847.76,0.3526109281826698,0.4175600059483722,0.44267403183405785
A,5,AY105205,3848.93,0.0455179973960375,0.9987710728853977,0.27415223759144275
A,5,IDP2401,3851.44,0.020237194164763037,0.9533691112975959,0.16080201436783298
A,5,AY110906,3851.56,0.02911098354360108,0.9883471351384406,0.21168744847804125
A,5,IDP41,3852.54,0.35703133081617,0.012452341542475785,0.03132911857383916
A,5,AY105029,3853.06,0.38874766320185045,0.029514341376408786,0.060022058845575155
A,5,mmp193,3853.07,0.26634550507133714,0.96597666456203,0.6973924734464585
A,5,csu302,3854.46,0.04750887302632612,0.9829658220787233,0.28602040846317706
A,5,IDP285,3855.2,0.3789669663627047,0.5843688954966518,0.5430828979278268
A,5,IDP1467,3860.38,0.41421540447438465,0.6153741233415326,0.5882958041103205
A,5,myb3,3873.96,0.08379095601934708,0.6504040270892717,0.17798077762778092
A,5,umc1221,3883.46,0.09304026046172133,0.8777551155698231,0.31590242372232746
A,5,csu308,3886.26,0.2826604242365661,0.03287772956306557,0.044387930189952844
A,5,IDP3885,3890.93,0.2961268452501084,0.9932726537824401,0.750097717655706
A,5,incw1,3891.46,0.30193457560125725,0.04057634713377914,0.06044098768910757
A,5,csu600,3892.06,0.009794284324214161,0.970742489868964,0.03844371609888586
A,5,IDP1396,3892.21,0.307231368020893,0.5302759766082443,0.40269066122840647
A,5,umc1966,3892.96,0.26058203168393984,0.9576530079645837,0.668111574361764
A,5,gpm253c,3895.04,0.38896028355931567,0.9546080420726339,0.7753156700402032
A,5,gpm570,3895.6,0.38005320187709396,0.9549594381256786,0.7714849340042073
A,5,gpm748a,3896.95,0.4546528278714097,0.7274862120965945,0.6980991515508077
A,5,umc1482,3898.86,0.24804115191715115,0.8187829239136838,0.5585373484826831
A,5,bnl5.71a,3902.06,0.10876422205012883,0.10420762123897344,0.10214751011639565
A,5,gpm891a,3902.11,0.670795898736352,0.8599075905328192,0.8738266514394668
A,5,mmc0081,3904.96,0.9764779134817829,0.7965192113440838,0.9797099285701295
A,5,gpm590,3905.08,0.9709361333972115,0.3741598657509556,0.7943555099715178
A,5,nfe101,3905.36,0.8768806393836925,0.3482147624361801,0.721422748641452
A,5,IDP2445,3906.25,0.9132556445502304,0.08450955694545861,0.34797853816493074
A,5,IDP51,3908.53,0.9396737552182797,0.05324153647850496,0.269426288717359
A,5,umc1822,3911.66,0.9789477623260312,0.266808534107799,0.7035324968561265
A,5,mmp47,3917.26,0.6257735540712357,0.2324412176055211,0.45564832405304334
A,5,ufg18,3919.06,0.18037255371224425,0.7051094201128197,0.41827117609273395
A,5,umc1264,3919.96,0.27188143000436277,0.568112446879872,0.4749894040782778
A,5,gpm427,3920.61,0.11995888165003427,0.43354040318232673,0.1817447614139052
A,5,IDP458,3920.84,0.02849232208702362,0.2834723927156535,0.06740628735295841
A,5,IDP333,3922.74,0.14477185004960946,0.0836875318413204,0.0659929860191092
A,5,umc2303,3923.86,0.01741891778277141,0.3707229982420202,0.05324274677661073
A,5,umc1155,3925.86,0.14404595608489007,0.16360879726737482,0.12786327937494377
A,5,AY111089,3927.08,0.06266154774182954,0.21867159686067708,0.08670919671121576
A,5,csu173,3928.66,0.0019836511422977143,0.13165624421602903,0.0034089519704832787
A,5,AY107329,3929.16,0.0018566639209776678,0.1514977227167924,0.003680133442322467
A,5,mmp90,3929.76,0.009601647814293153,0.04672620952155115,0.006351524043379329
A,5,gte102,3931.13,0.002912380407131364,0.074687207941312,0.0017741415694542656
A,5,gpm26b,3932.11,0.0025652345620367253,0.04299205714793619,0.0010137636968639261
A,5,gpm315c,3933.1,0.00536076403358476,0.04156658479382247,0.0021926861252822122
A,5,gpm742,3933.21,0.005358215963579599,0.04156628299044045,0.0021912037448378065
A,5,IDP2140,3936.27,0.032483979798398024,0.0023339650745561407,9.3570669848116e-4
A,5,IDP1655,3936.38,0.03247305368601813,0.0023324745722708633,9.3501915022512e-4
A,5,IDP1625,3936.39,0.03247336221551279,0.002332354599554014,9.349841945928399e-4
A,5,serk2,3943.37,0.011664986269356376,0.003685166624318278,0.0017668917520993787
A,5,IDP411,3944.27,0.015253011859043635,0.02082360687666172,0.003970821947715853
A,5,gpm922c,3948.32,0.035876943766588267,0.02399675308481747,0.012088029647710049
A,5,IDP211,3953.03,0.20120115125370455,0.03037452922591384,0.0382592228271599
A,5,gpm706d,3969.08,0.09371935037282687,0.10965824028329416,0.07599839991128698
A,5,mmp104,3972.47,0.21948197837221106,0.603768741607705,0.3719283797073772
A,5,IDP2361,3978.1,0.07014865002436076,0.6404572715422902,0.19152426454570376
A,5,IDP163,3978.73,0.01519518612432988,0.6373095044479501,0.06294229020230627
A,5,IDP290,3980.33,0.019814913044705694,0.14157487345139128,0.020631756067166905
A,5,IDP335,3981.37,0.014444133221915696,0.2280760648674324,0.023443134970862943
A,5,IDP237,3981.61,0.007008700617432932,0.30406151559814154,0.017426028239043986
A,5,gpm839b,3983.31,1.270314239114337e-4,0.8193744825053516,9.901810457317772e-4
A,5,gpm41,3983.66,1.3849020762583516e-4,0.8355263954294792,0.0010967300694950863
A,5,AY109938,3985.17,0.0037786503844821685,0.7399383420980807,0.024505167211048524
A,5,gpm282,3991.83,0.006375197830940376,0.8605123404427719,0.05092164484558808
A,5,umc2305,3994.77,0.0078050995716259204,0.8744527735351434,0.07742796516760606
A,5,nfd104a,3998.39,0.1111629986297331,0.16800194770035218,0.03628693319377503
A,5,umc1752,4003.47,0.001185636182542419,0.32839351123970734,0.005247585577802702
A,5,umc1941,4007.67,0.013130737773740455,0.9564532350207074,0.09189548073493076
A,5,umc1524,4008.57,0.006263899408303636,0.9320897736922472,0.060679929468182035
A,5,umc51a,4008.77,0.01716164763726248,0.9539222076166856,0.12396396624749352
A,5,php20531,4009.27,0.01705233447522327,0.9431540247202588,0.12020400674957091
A,5,npi458a,4014.77,0.027581539812971328,0.17850803163238332,0.03117422231158817
A,5,umc2306,4015.17,0.02853567339200898,0.1800293779516146,0.032077283119190975
A,5,bnlg609,4015.77,0.028333296048744527,0.18510292243879217,0.03282883614556683
A,5,gpm428a,4016.86,0.012726599420363582,0.4621432154317094,0.037729117369282576
A,5,IDP269,4017.62,0.006473118657435977,0.4645344577779476,0.024783006977589925
A,5,sdg117b,4020.2,2.498899292127999e-4,0.362974305787224,0.0016154314362870484
A,5,gpm363b,4020.21,0.002792851030041025,0.3353211189642782,0.012109910298319431
A,5,IDP3847,4021.47,0.007152062886951913,0.0970500327878807,0.007965835289846283
A,5,gpm139f,4024.55,0.02220640859945706,0.057448581358751465,0.015901153904055065
A,5,gpm893,4026.69,0.014989185698362623,0.37592584616432667,0.044746201131864
A,5,gpm425c,4027.39,0.022369013088781083,0.3153845089545937,0.052410234475401926
A,5,IDP36,4031.35,0.01977729309859742,0.29187914050158215,0.04817062210585656
A,5,mmp169,4031.38,0.019640593554936605,0.29937767373649843,0.04762017198305484
A,5,gpm412,4033.45,0.0243355912989624,0.3041015400727441,0.05406553983866084
A,5,gln4,4043.78,0.2212220927753638,0.043174167321900714,0.052432414719477315
A,5,npi442,4045.08,0.17251851408656224,0.044478271159484856,0.04533906932118291
A,5,IDP89,4045.55,0.37968294234597155,0.025279025143026396,0.06490772568446557
A,5,IDP233,4045.97,0.379305709622426,0.025383730897023962,0.06510537328870038
A,5,gpm938b,4047.64,0.36121066045405065,0.019154172133413357,0.05058419776819743
A,5,IDP3821,4048.96,0.21190379916490856,0.019895714762169277,0.02859798379159413
A,5,IDP2459,4049.87,0.41268705203293254,0.02371400410746131,0.06727736193559203
A,5,IDP737,4053.47,0.41473641350948903,0.024641132300305502,0.07006307022108392
A,5,gpm715b,4057.38,0.9069319497319515,0.009821821172105057,0.07797634824904846
A,5,gpm180a,4092.12,0.8102428551989324,0.8120794385521143,0.9407306335402992
A,5,gpm880a,4093.38,0.4905847280574625,0.1507170027158228,0.33218541405431806
A,5,gpm778b,4101.92,0.7964761791402659,0.9895551175771987,0.9820084492006401
A,5,bnlg1118,4105.48,0.9508275889841131,0.9998274466292983,0.9992903675864353
A,5,gpm560,4108.7,0.991775374428267,0.47983970665622794,0.8493959455178298
A,5,nnr2,4114.58,0.9697981104843799,0.9990783492928178,0.999689539130771
A,5,umc1072,4115.08,0.2997709468982244,0.8975632922071515,0.6497805290798033
A,5,AY110369,4115.48,0.8692159934759844,0.9997532795792474,0.9937730598098601
A,5,mmp118,4116.38,0.9727757046947466,0.020935760022337803,0.12499109567931772
A,5,bnl5.24a,4124.48,0.7479112452473798,0.9967374967328287,0.9789034558591578
A,5,IDP1491,4131.42,0.5062882106584226,0.0341726087197601,0.08339679678182765
A,5,IDP181,4134.78,0.42448403914557997,0.017732648432617154,0.04141285119781116
A,5,umc1792,4140.88,0.001513808664404216,0.2955888459288969,0.001151862510684376
A,5,AY110413,4145.88,0.11868261266252601,0.7147384617817327,0.19493918377480007
A,5,IDP4002,4146.23,0.44377835473604155,0.7119109409919036,0.7370687926495891
A,5,npi288a,4147.68,0.3387496408399582,0.9913979575243935,0.7964985615316466
A,5,gpm719,4150.44,0.7497047136872743,0.9998576340761248,0.9818556212502009
A,5,umc57d,4153.58,0.0369016376708877,0.9930031420242468,0.17660894115757114
A,5,umc1225,4156.48,0.35738358674107923,0.30636575256059423,0.3331488547453968
A,5,AY110182,4158.68,0.29081275502989984,0.8400646593349093,0.6679192730972483
A,5,mmp175,4160.48,0.22040398934035035,0.7610584237909188,0.522566946822129
A,5,gpm535,4162.45,0.13605386468650504,0.4548604960915273,0.26383264442396526
A,5,IDP646,4163.31,0.11549577580385512,0.21355119392866448,0.12606962952701928
A,5,IDP141,4167.03,0.19172523291513177,0.20275829251941824,0.17884835118255518
A,5,AY105910,4171.78,0.015798328303859938,0.3231645801261927,0.04734749662427627
A,5,IDP471,4172.11,0.21347812846470635,0.1892858210164586,0.17274892000300412
A,5,IDP3836,4174.45,0.1723001531713941,0.01076806566258407,0.017179838319146656
A,5,umc104b,4175.18,0.05302175246379938,0.4887689792651606,0.107189607580751
A,5,IDP1955,4176.88,0.14047315600764612,0.11109783738949543,0.07978694575815459
A,5,nfd109,4178.01,0.07643163807445756,0.30548323096375213,0.14582305147636734
A,5,gpm858c,4178.13,0.13281443214921132,0.29774609813318303,0.21005713639254442
A,5,AW065811,4179.38,0.28169013600668025,0.3364322758898369,0.3653612235524584
A,5,phi10017,4184.48,0.025856819735514083,0.05083025889380509,0.018995169031458984
A,5,gpm855,4187.17,0.10810220887147859,0.557487282977165,0.23779379598576847
A,5,umc2307,4187.68,0.024347446702814943,0.6508505421715868,0.09085105711071531
A,5,gpm118a,4188.79,0.10787196507687272,0.8547834471030978,0.320658419542177
A,5,umc1153,4191.78,0.46983477128460377,0.7557213729984456,0.7386640231496409
A,5,gpm596,4192.46,0.315786165036094,0.7841911433697393,0.5629814092144444
A,5,IDP217,4198.1,0.10306237155912927,0.2048589024130314,0.08338630303442175
A,6,umc49f,4205,0.9625879547881935,0.0029874556969671446,0.02989326559638259
A,6,isu139,4222.3,0.040545815813202796,0.003020465344498251,0.0038695507839143816
A,6,umc1143,4222.5,0.05038387878273142,0.007418584962556941,0.006977706149050987
A,6,gpm539a,4224.2,0.10867872891391159,0.14510961664075403,0.155895785761746
A,6,bnlg161b,4228.2,0.997560776043715,0.2792685126488313,0.7479548598113782
A,6,umc2310,4232.6,0.9855865006330354,0.5895297017336104,0.938955593572926
A,6,umc2309,4232.8,0.9823955860246913,0.8681750179423642,0.993462197611355
A,6,IDP447,4237.44,0.9683073727077327,0.12974499014215288,0.4856567100624028
A,6,gpm317,4240.86,0.9861777976845206,0.025149165174193685,0.15492382694381748
A,6,gpm383a,4240.87,0.9855096002597026,0.0244709014796479,0.1507970441068657
A,6,IDP3778,4241.73,0.9925326747494712,0.011281268033448102,0.0917273791716796
A,6,gpm885,4241.77,0.6241845943886124,0.007332618673696687,0.03386662223494797
A,6,agrp144,4254.01,0.6667619409636736,0.39493280488517984,0.34531980212704017
A,6,gpm308b,4262.8,0.873849528841395,0.56836001212366,0.8705737800552346
A,6,gpm304a,4263.71,0.8238241887923625,0.5316661680666804,0.8359269937662165
A,6,IDP360,4268.11,0.99924636824997215,0.05689573718495549,0.3267011955549502
A,6,AY110100,4268.61,0.13521835895425943,0.501367860134014,0.12694095280311335
A,6,gpm166,4271.41,0.9982638568250282,0.636406854706404,0.9569200333237298
A,6,IDP1664,4271.42,0.9982194730497697,0.6272017641793419,0.9543804124103202
A,6,hon104b,4271.55,0.9982551175125773,0.6327226950937482,0.9557674515550453
A,6,gpm170,4271.68,0.9969371182789611,0.6484120526719895,0.9603140685977836
A,6,gpm103,4272.2,0.9992349286115368,0.5996504099844635,0.9436364901284887
A,6,isu85a,4272.72,0.9911779812506195,0.6098023203185599,0.938645379518516
A,6,gpm841,4272.97,0.9995337657877518,0.7752973828050832,0.9853965167513221
A,6,gpm537,4273.75,0.6570009987295854,0.5136831262376395,0.7139610121265911
A,6,umc1606,4274.22,0.9998421675184148,0.6120681085539234,0.945380762734301
A,6,gpm399a,4275.3,0.9855553419552532,0.6999415750238397,0.9319225148881108
A,6,cdo1173c,4276.12,0.90580701808896,0.766973324326443,0.9022124192577412
A,6,umc2311,4276.52,0.9958464849399213,0.8156732524339079,0.984249128215625
A,6,IDP1988,4276.53,0.9973545350488454,0.818335605304503,0.9861628858790334
A,6,mmp163,4276.83,0.9982404066430206,0.6282198519696917,0.9535430572315298
A,6,bnlg1371,4277.73,0.9960276274349579,0.46447738447152254,0.8712734743016974
A,6,bnl6.29a,4278.33,0.9663172382296741,0.2812224463381256,0.7129714307757357
A,6,gpm216b,4278.9,0.9948296890635938,0.3388515871432637,0.7678048182182053
A,6,gpm318,4279.22,0.9938067253725157,0.07314344391843676,0.36303295502043254
A,6,umc2312,4280.83,0.9879415705019308,0.05159069028283881,0.29864653861310525
A,6,gpm453,4280.86,0.9879615132665749,0.051589786154511236,0.29865909691497844
A,6,bnlg1867,4283.33,0.9876043785390504,0.05033275140728816,0.29143694710235074
A,6,mmp13,4284.63,0.9894118474877089,0.04724978338364812,0.2826162343169483
A,6,umc1229,4285.73,0.9940710298741466,0.013081726143188963,0.11180632331255551
A,6,gpm116b,4288.52,0.9948121982057493,0.01783712515662894,0.13643766114543235
A,6,gpm491,4290.31,0.9876884666838767,0.05159356020880389,0.2984708268573811
A,6,php20528,4290.53,0.9875070586987018,0.05149534619216558,0.2980756416081781
A,6,cdo545,4291.93,0.9226846648746003,0.022360407956069025,0.1575710106013972
A,6,gpm320a,4292.76,0.8443922933568453,0.024666806984795748,0.14093756583162828
A,6,mez1,4293.09,0.8354274616292146,0.02259252611732955,0.1285760729533591
A,6,IDP184,4298.36,0.9032634188566908,0.014184675561254115,0.11572106909259595
A,6,IDP1627,4299,0.9074028926137334,0.015037660538575097,0.12119578979582527
A,6,IDP105,4299.01,0.907574841294404,0.015035227397942484,0.12120101238213493
A,6,IDP2582a,4299.48,0.8341870800752003,0.0075632850447044115,0.06706302236803822
A,6,uck1,4301.04,0.8368934871433706,0.008370451053159315,0.07142564282361016
A,6,IDP301,4302.16,0.8341285260318262,0.009037122539430589,0.07645584359743444
A,6,umc2074,4303.04,0.15041205332082727,0.016060292791578668,0.03018212839163235
A,6,AY107121,4303.44,0.9121309155838861,0.0038178166520389007,0.04155935603008084
A,6,umc1133,4303.64,0.61459422015485,0.019888437670150805,0.08861075093608195
A,6,umc2315,4303.84,0.8336510794304625,0.020351394749653855,0.11966786649935443
A,6,umc2314,4304.34,0.8741137444411494,0.024469304482686725,0.15536930076176947
A,6,IDP778,4306.94,0.9084414535905337,0.014523030473878566,0.11719702438808619
A,6,mmp76,4308.84,0.8420405366383519,0.04768211655406288,0.21793126828847892
A,6,ufg69,4309.84,0.7738495514966397,0.058161535910760065,0.23096902804665873
A,6,IDP139,4310.27,0.9320813867643198,0.01924193660506249,0.13944457617052966
A,6,bnlg1188,4310.51,0.866359362264554,0.02541689659018817,0.14849233437300696
A,6,mmp20,4310.94,0.9282382569458201,0.01943939897811078,0.1464092042046486
A,6,gpm703,4312.36,0.9578564127812013,0.016005374100056605,0.12964563905109625
A,6,mmp10,4315.44,0.8209848992262374,0.021588539641420705,0.12437189638653573
A,6,IDP224,4321.2,0.8493678405422569,0.02586932517887432,0.1472990254794945
A,6,mmp4,4321.24,0.8926809183647878,0.022271028413501905,0.14592057209162285
A,6,gpm93a,4323.01,0.44778547239846067,0.016936210926122665,0.06536788557824319
A,6,mmp108b,4323.34,0.24168125465885665,0.018189064807053137,0.03308547828034012
A,6,gpm414b,4323.41,0.22590539675417107,0.01762314741701258,0.03163816158593509
A,6,IDP2572b,4324.43,0.8304928848368119,0.009091154449852716,0.07640940160064065
A,6,y1,4325.54,0.5453991590014351,0.04480878185905321,0.1294990331108782
A,6,rz444e,4328.74,0.7678231598584637,0.009843151556761083,0.06461219480786454
A,6,agrr189,4329.54,0.4045248175353818,0.04992164596555905,0.12749678255954108
A,6,umc1006,4330.04,0.5640083873709199,0.01668883226344097,0.07224414966724317
A,6,IDP3839,4330.09,0.5881589117985725,0.013544120044271836,0.0701237787869799
A,6,mir1,4332.14,0.46287772238732644,0.013774815451355648,0.03764506226673953
A,6,rz242a,4332.84,0.6005116588007235,0.02361469645864525,0.09950408987452024
A,6,IDP350,4339.29,0.3739376411891035,0.01860782106737451,0.03134014705666319
A,6,sdg102c,4344.28,0.01938638206559665,0.1379834436921911,0.02076807967572995
A,6,mmp117,4344.54,0.5322619800558913,0.2288409451499895,0.3866771224173358
A,6,mmp51,4348.24,0.9659802157799566,0.022350469536891827,0.160752847446929
A,6,IDP1430,4349.86,0.6978187950481849,0.006760421193682475,0.050498657068505017
A,6,gpm99a,4349.98,0.7124690843267031,0.00801646414267885,0.05739284720846634
A,6,gpm585,4349.99,0.7962651106830299,0.02528307362866857,0.14018932904752926
A,6,gpm468a,4350,0.7401955548661667,0.032180653613356563,0.1451591996758069
A,6,gpm347,4350.52,0.26177848208296595,0.07256405955854067,0.04153216120280757
A,6,IDP2424,4350.76,0.9675417515114537,0.06268991002482503,0.3257336586011305
A,6,psr129b,4352.96,0.7007994520139961,0.09057710962788112,0.2128920369011976
A,6,bnlg2191,4353.76,0.6003862186273736,0.1538170817117332,0.20912541126394257
A,6,gpm246a,4356.16,0.6679075853534472,0.18588766479621963,0.32321086722557635
A,6,gpm604a,4356.19,0.6670744702296152,0.19269748174156973,0.33076724399713714
A,6,IDP1654,4357.35,0.731885656574732,0.01769569920557792,0.06801900915632475
A,6,mmp65,4357.66,0.8820369160844048,0.051208618607944116,0.1470244613467631
A,6,IDP501,4358.19,0.5486102785815317,0.35110283309816803,0.40457256266497976
A,6,IDP2453,4358.62,0.8267954286439461,0.05690320115187196,0.1947248595253869
A,6,sbp3,4358.76,0.49722311135366265,0.554135145409473,0.4889354101108101
A,6,IDP587,4359.42,0.7244894378389118,0.04386364568737182,0.13193960870834476
A,6,IDP2428,4360.11,0.854095527846623,0.04217771324896613,0.1285533682894012
A,6,gpm809a,4362.33,0.45139839035936635,0.13893644042377742,0.15233932560059454
A,6,gpm661b,4362.89,0.4517290872829068,0.1390247318618506,0.1525001875844835
A,6,IDP133,4365.67,0.9362080293964601,0.02684435787854682,0.13718243827782367
A,6,IDP392,4367.47,0.5466627933866226,0.05230684926242904,0.09842528642866415
A,6,IDP1474,4369.19,0.8733209625381151,0.02753248471192941,0.11336537496353095
A,6,umc1887,4371.86,0.42191352932682213,0.10657821754555245,0.1925610397050166
A,6,gpm138a,4372.15,0.6445321285833079,0.1774356581161761,0.3257906386086474
A,6,AY104775,4372.66,0.21432515889517378,0.08986257087534368,0.032244085371380696
