"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__mean.QTL.add","m__se__(Intercept)","m__se__mean.QTL.add","v__est__(Intercept)","v__est__var.QTL.add","v__se__(Intercept)","v__se__var.QTL.add"
"1894","A","5","AY105910",4171.78,0.0599046913610035,0.806646643123988,0.0554987268494356,0.813757292445301,0.113897259684375,0.944642594559298,5983936.56088944,-351279.719622163,1004874.85535614,675030.373532886,31.3280631200946,0.0729773871277652,0.346420701277925,0.225673753192325
"1895","A","5","IDP471",4172.11,0.0695519291296368,0.79199029091792,0.0502451093859369,0.822637312824972,0.118026251431758,0.942694395537097,6014275.19152546,-376041.503575615,1003799.76176529,670537.292262762,31.3321116934021,0.0692488876607525,0.338634130052488,0.219681021843332
"1896","A","5","IDP3836",4174.45,0.0695144603644957,0.792045040954912,0.0502765880082151,0.822582687142715,0.118023363209167,0.942695756893705,6014144.37653439,-375928.380056857,1003774.93053709,670516.743258486,31.3320874833967,0.0692688590844934,0.338644369236279,0.219684254175765
"1897","A","5","umc104b",4175.18,0.0695707314478152,0.791962822574141,0.0503087131024935,0.822526958135065,0.118114357080973,0.942652868100939,6014315.76481775,-376084.934410331,1003750.05725584,670524.492594459,31.3320591611405,0.0692915375115341,0.338618017847554,0.21967306449696
"1898","A","5","IDP1955",4176.88,0.0696364189941039,0.791866890657895,0.0500864629563874,0.822912890058018,0.117952771935277,0.942729030528093,6014615.58792584,-376327.167402527,1003947.25468602,670638.683624398,31.3322342465431,0.069148404040353,0.338630972417408,0.219690503596321
"1899","A","5","nfd109",4178.01,0.0695492153253904,0.791994255847834,0.0502732296491441,0.822588514135639,0.118051270924899,0.942682602742878,6014246.61142182,-376020.478095814,1003762.92636773,670512.91547043,31.3320900796957,0.0692666778060092,0.338626365005491,0.219674122397716
"1900","A","5","gpm858c",4178.13,0.0695468580791665,0.791997699905488,0.0502724874151371,0.822589801992251,0.118047779010726,0.942684248627686,6014238.99450806,-376014.228922922,1003763.1818127,670513.121417435,31.3320908147369,0.069266216189399,0.33862674883051,0.219674428584889
"1901","A","5","AW065811",4179.38,0.057606524571891,0.810319719284691,0.00204928236012538,0.963892896520741,0.0596648244327719,0.970608181993159,5974282.50993021,-354538.030569168,1046448.68510122,694803.225381219,31.4329925320501,-0.013895576855741,0.33183438227017,0.221589039336911
"1902","A","5","phi10017",4184.48,0.47068653626121,0.492671499223477,0.411961090620628,0.520975807812538,0.828356616275467,0.660883099924491,6554238.03802727,-1034382.24976823,850036.237677882,705089.593506829,31.1822480837805,0.208031119136626,0.288452603390187,0.214019728017824
"1903","A","5","gpm855",4187.17,1.0178494561945,0.313029667849331,0.215149271087953,0.642761050036868,1.2306303404195,0.540470528253663,6995788.05629924,-1414269.59120628,860230.957258438,652040.453361553,31.2218931248021,0.140373262537889,0.315661140632087,0.22210954781578
"1904","A","5","umc2307",4187.68,1.01791245121546,0.313014693851841,0.215168365173593,0.642746302882942,1.23071174689211,0.540448529801742,6995802.92830554,-1414302.93974938,860217.602284679,652035.181467086,31.2218848795393,0.140379596466384,0.315677645563276,0.222121901491225
"1905","A","5","gpm118a",4188.79,1.00669400890794,0.315696156927336,0.209013913511528,0.647541388640204,1.21583551691793,0.544483435554721,6994968.896973,-1409970.65312814,863550.859686145,653701.689505919,31.2241476088,0.138478071551925,0.313716843475429,0.220733312376076
"1906","A","5","umc1153",4191.78,1.32919027596841,0.248949319609357,0.106855960592647,0.743752370742763,1.42933454805612,0.48935490579859,7282240.94280518,-1620040.81470339,898792.236953455,651363.547762611,31.2493749944612,0.0994229841909999,0.346566162101181,0.23911629704137
"1907","A","5","gpm596",4192.46,1.32214669997103,0.250207148297596,0.104526530360442,0.746463790680456,1.42084645241473,0.491436164777449,7282312.52004846,-1617823.75445731,900733.146571437,652250.130851683,31.2506936576024,0.0984051902300067,0.346278364987388,0.238879235448698
"1908","A","5","IDP217",4198.1,0.992057475726504,0.319240028869853,0.205414721083367,0.650385286237256,1.20118200925006,0.548487381706183,6993942.68565472,-1405164.69898552,867208.755589523,656313.311830083,31.2252960911555,0.137648782229481,0.312243237392057,0.219817849692237
"1909","A","6","umc49f",4205,0.0432064412121864,0.835337039675138,0.690599099909714,0.405960679367334,0.722284541526448,0.696879845786241,5781829.28779525,-293834.53631542,913741.71222776,664701.9319993,31.5846789206051,-0.275126142463949,0.25312331935661,0.21459881031707
"1910","A","6","isu139",4222.3,0.571258616239402,0.449759208869711,0.264581785311475,0.606989736216214,0.797134484131753,0.671281140743622,6866977.23774802,-1058017.14607526,956867.58543377,654177.624771278,31.1846255881921,0.161861742382214,0.377211133795111,0.240746699650132
"1911","A","6","umc1143",4222.5,0.570450656902137,0.450079892901319,0.264960263370484,0.606732684041956,0.796433426443942,0.671516485390957,6866002.72403125,-1057152.28730192,956802.802436354,654103.276864408,31.1845292912076,0.161952256495074,0.377091635402568,0.240647192913151
"1912","A","6","gpm539a",4224.2,0.415045692696864,0.519419557111106,0.383205852490939,0.535892492533444,0.779241000501073,0.677313866173463,6706213.22656209,-908611.773843998,957295.126013604,660666.024061651,31.1358122262224,0.198604809060638,0.484228692351676,0.307838375272697
"1913","A","6","bnlg161b",4228.2,0.620519017646555,0.430854481157797,0.494102466194017,0.482102973286719,1.06170408055201,0.588103668132413,6881249.27191375,-1087246.49118889,907342.757239427,644848.073633086,31.1040684668397,0.221202515957462,0.395410841224745,0.254399340739539
"1914","A","6","umc2310",4232.6,0.373301141616996,0.54121033889812,0.742287291408922,0.38892916087249,1.09106208776016,0.579533943654813,6525036.3983002,-845848.047795557,853019.259236083,648832.080451391,31.0674437196228,0.267266963179032,0.392087049637862,0.260975028067302
"1915","A","6","umc2309",4232.8,0.373473135165888,0.541117171801166,0.741630542666354,0.389139057312424,1.09053700841662,0.5796861142807,6525489.52005779,-846149.736320954,853211.877535183,648912.748940891,31.0675533033255,0.267159025338822,0.391119191038388,0.26032806292256
"1916","A","6","IDP447",4237.44,0.37018143882784,0.542905385049323,0.759602876152666,0.383452830109704,1.10604839850379,0.575207634866294,6514394.577295,-838963.530887079,847648.485798235,646279.654576513,31.0645662652646,0.270046822013852,0.39870075687926,0.26539708293518
"1917","A","6","gpm317",4240.86,0.571034640181729,0.44984807063611,0.267027562772189,0.605332714021264,0.798789069269174,0.670726024497803,6864894.35070141,-1056753.19995814,955613.81843609,653515.342096109,31.1837659546891,0.162562659468437,0.375381535264568,0.239556643650687
"1918","A","6","gpm383a",4240.87,0.571030944102133,0.449849537273193,0.267024152222296,0.605335017975698,0.798783473533616,0.67072790110316,6864889.21098625,-1056748.27717168,955614.092916373,653514.476058081,31.1837679685495,0.162561124123961,0.375379923239481,0.239555370085021
"1919","A","6","IDP3778",4241.73,0.570558999858418,0.450036870213754,0.267155031585901,0.605246617420194,0.798842624815137,0.670708064189056,6864710.1802914,-1056531.23684222,955748.584619345,653667.360927953,31.1836406369363,0.162655662189879,0.375421185517433,0.239597927409644
"1920","A","6","gpm885",4241.77,0.570579004673556,0.450028927058762,0.267075277242775,0.605300483060536,0.798796357793549,0.670723580200767,6864757.40958178,-1056599.41351406,955770.986663018,653698.134357225,31.1836675384896,0.162640135961198,0.375461600583561,0.239631890301798
"1921","A","6","agrp144",4254.01,0.0718055806096748,0.788725772284885,0.315360216877467,0.574409418186979,0.395340341001298,0.820640479943673,6075764.24994396,-396053.933328225,1014303.7263377,694774.537854754,31.1626610941307,0.187539856358106,0.435503735471233,0.277703383680701
"1922","A","6","gpm308b",4262.8,0.463502721269289,0.495991505478509,0.183072560656926,0.66874591968317,0.617728536664379,0.734280428369897,6766663.34280345,-961241.532842795,987353.658773111,660528.667262225,31.2231511062821,0.135029491282295,0.380050126371165,0.240603215437004
"1923","A","6","gpm304a",4263.71,0.46350551754319,0.495990205864646,0.183072290810044,0.668746149278119,0.617730460318067,0.73427972211961,6766665.7241992,-961243.581012178,987353.009298268,660528.032537111,31.2231512674858,0.135029307306335,0.380048908607744,0.240602377788988
"1924","A","6","IDP360",4268.11,0.464137799795717,0.495696489606587,0.183036933092208,0.668776234564549,0.618213301824604,0.734102473152636,6767918.04241282,-962135.380226008,987575.190414812,660680.322561639,31.2230914984327,0.135043129145276,0.379729825984066,0.240403682272988
"1925","A","6","AY110100",4268.61,0.529807797469742,0.466687676617055,0.144585938333899,0.703763872189059,0.640662795252168,0.725908432876653,6903558.98749283,-1038107.33802776,1020104.89002454,666264.912918443,31.2343175948072,0.12139819415435,0.370247893252656,0.230783821835198
"1926","A","6","gpm166",4271.41,0.52980558604015,0.466688606607319,0.144401340798469,0.703944105569487,0.640519858364608,0.725960314276597,6903548.13045145,-1038013.9498595,1020137.38451641,666207.786146392,31.2344160529293,0.121316977263649,0.370251630010132,0.230765558934272
"1927","A","6","IDP1664",4271.42,0.529805647034477,0.466688580956844,0.144401336519164,0.703944109749151,0.640519926302733,0.725960289616406,6903548.20559666,-1038014.01574468,1020137.38403313,666207.790541957,31.2344160522847,0.121316976317268,0.370251619857501,0.230765554418106
"1928","A","6","hon104b",4271.55,0.529805585284537,0.466688606925083,0.144401340861273,0.703944105508146,0.640519857534835,0.725960314577788,6903548.12939408,-1038013.94891184,1020137.38445838,666207.78600784,31.2344160529464,0.121316977264039,0.370251630116219,0.230765558962932
"1929","A","6","gpm170",4271.68,0.529807497217829,0.466687802884232,0.144402073524707,0.703943389905418,0.640522734549132,0.725959270279437,6903550.36971831,-1038016.09989833,1020137.14250813,666207.978916194,31.2344155779403,0.121317294799516,0.370251330746504,0.230765468430695
"1930","A","6","gpm103",4272.2,0.529805586291561,0.466688606501591,0.144401341360143,0.703944105020891,0.640519858871674,0.725960314092542,6903548.1335423,-1038013.95266151,1020137.38573008,666207.787768191,31.2344160522321,0.121316977832889,0.370251630473559,0.23076555948502
"1931","A","6","isu85a",4272.72,0.529825785022861,0.466680112277044,0.144411311863649,0.703934366867508,0.64054666008678,0.725950585848457,6903578.53362911,-1038036.3737715,1020136.95460117,666209.216900377,31.234407918787,0.121322201370236,0.370249380641987,0.230764295576058
"1932","A","6","gpm841",4272.97,0.52980320092008,0.466689609644363,0.144405418926377,0.703940122430745,0.640520573636697,0.725960054647068,6903544.62202578,-1038012.73525946,1020136.35545983,666208.488694478,31.2344140321852,0.121318694697781,0.370248318002488,0.230763823315995
"1933","A","6","gpm537",4273.75,0.519988079880949,0.470846766817902,0.162729643677301,0.686655733813696,0.646353535673395,0.723845890386144,6883897.42615036,-1033786.37627878,1013125.7974423,669761.925147774,31.2260096957304,0.12900129480441,0.370058193144471,0.2326885694051
"1934","A","6","umc1606",4274.22,0.520016687626361,0.470834563611751,0.162744936411692,0.686641792178384,0.646399041627824,0.723829420924459,6883922.15617998,-1033803.68452134,1013116.63657099,669754.83177305,31.2260009066565,0.129006336283597,0.370045805102393,0.232679843490078
"1935","A","6","gpm399a",4275.3,0.463461584409488,0.49601062516752,0.183165650664924,0.668666727466487,0.617756871805001,0.734270025473992,6766614.36673505,-961229.137632604,987341.024424966,660548.998659709,31.2231112258728,0.13506403314916,0.379994084685033,0.240575078987086
"1936","A","6","cdo1173c",4276.12,0.463530053540845,0.495978802605933,0.183144709543497,0.668684540125568,0.617811202698241,0.73425007897174,6766698.06765843,-961280.988324548,987338.962884565,660535.647412004,31.2231130686786,0.135058510525655,0.380007920024196,0.240579785082348
"1937","A","6","umc2311",4276.52,0.463504684290298,0.495990593131906,0.183073355131721,0.668745243718025,0.61773041763531,0.734279737790151,6766664.76022221,-961243.159884428,987352.904556014,660528.333728647,31.2231508198408,0.135029714999082,0.380048449271032,0.240602186337257
"1938","A","6","IDP1988",4276.53,0.463505630105936,0.495990153549396,0.183072292954239,0.668746147453763,0.617730602448764,0.734279669937767,6766665.82381506,-961243.674203755,987352.983737347,660528.017033247,31.2231512670103,0.135029304654969,0.380048835353757,0.240602331986207
"1939","A","6","mmp163",4276.83,0.463516453534738,0.49598512323946,0.183071849266585,0.668746524958815,0.617742293922827,0.734275377544455,6766685.16318818,-961261.207959741,987355.888891319,660532.345963427,31.2231508215184,0.135029535129492,0.380042356651493,0.240599170883424
"1940","A","6","bnlg1371",4277.73,0.463307606646114,0.496082202348876,0.183411816532423,0.668457427383514,0.617801474634152,0.734253650396338,6766399.10480091,-961131.77484728,987293.656100488,660591.652120964,31.2230092114644,0.135154423976785,0.379881284659885,0.240522278860988
"1941","A","6","bnl6.29a",4278.33,0.470781127246953,0.492628032834818,0.136485598013912,0.711800106032684,0.580067876344788,0.748238173311533,6818901.84492846,-987220.2704589,1019480.52028817,672852.98412148,31.2446378296339,0.117294999499191,0.377029409401145,0.237742487496106
"1942","A","6","gpm216b",4278.9,0.457958159202479,0.498579779338386,0.0968529414900768,0.755639421272101,0.530874530673832,0.766870550742229,6818168.32825093,-971905.315952437,1037427.92095699,671527.645113755,31.2680319966128,0.099106917941099,0.394295245573483,0.245806869682291
"1943","A","6","gpm318",4279.22,0.458000039882067,0.498560143381995,0.0967569635450649,0.755756670991104,0.530840165161062,0.76688372780529,6818254.53022621,-971946.453120409,1037467.12013557,671525.696680925,31.2680915037312,0.0990593013007486,0.394363970103585,0.245844291129981
"1944","A","6","umc2312",4280.83,0.458433379552655,0.498357046818087,0.0962373936578591,0.75639250397699,0.53088705698321,0.766865747728385,6818907.78224458,-972283.127516927,1037623.99458439,671444.024995194,31.2684048006763,0.0987971914580139,0.394597643925376,0.245947095580132
"1945","A","6","gpm453",4280.86,0.458447279069382,0.498350534744405,0.0962291566004247,0.75640259935852,0.530895626481259,0.766862461908159,6818924.17342594,-972291.425495094,1037624.4987802,671439.667987253,31.2684096896964,0.0987926493935786,0.394589880638821,0.245940920852257
"1946","A","6","bnlg1867",4283.33,0.458396973785881,0.498374103995398,0.0962911518317524,0.75632662930135,0.530891567139203,0.76686401838826,6818846.91091168,-972207.632347229,1037605.02849718,671418.256077399,31.2683721592178,0.0988194909233632,0.394698207146011,0.246002305473462
"1947","A","6","mmp13",4284.63,0.45834108875655,0.49840028970486,0.0963705357493026,0.756229389974488,0.530906487655758,0.766858297405959,6818772.98895965,-972178.993575906,1037587.62102409,671440.020030972,31.2683211934132,0.0988614812101609,0.394699444919767,0.246011425478342
"1948","A","6","umc1229",4285.73,0.458353964504677,0.498394256387206,0.0962845971621972,0.7563346602421,0.530853415449657,0.766878647106764,6818838.53326313,-972196.160924939,1037635.61232303,671443.100856778,31.2683749459065,0.0988182082164298,0.394719966281915,0.246018189186015
"1949","A","6","gpm116b",4288.52,0.458283477461051,0.498427286717582,0.0962935953095023,0.756323635569586,0.530764679204314,0.766912672827476,6818695.58594675,-972128.30859027,1037606.99461134,671445.715454155,31.2683759617321,0.0988248293546669,0.394724380884435,0.246028060144488
"1950","A","6","gpm491",4290.31,0.458516375619282,0.498318164401341,0.0962845449175581,0.756334724254708,0.531021607441906,0.766814158394689,6819006.73494793,-972349.917039984,1037604.28805551,671430.009375428,31.2683707517652,0.0988179111062037,0.394542960106039,0.245910373738768
"1951","A","6","php20528",4290.53,0.458550093158305,0.498302369704353,0.0962814941406967,0.756338462244118,0.531055755223568,0.76680106600523,6819074.18812444,-972404.346066449,1037616.59407487,671443.005977271,31.2683700281452,0.0988174870061206,0.394490443570758,0.245879718102598
"1952","A","6","cdo545",4291.93,0.458566642088445,0.498294617807368,0.0963672079344971,0.75623346541533,0.531114728150782,0.766778456086848,6819094.19338672,-972397.198534859,1037587.56623666,671422.884121243,31.2683027419447,0.0988652311591613,0.394529846779995,0.245898893135652
"1953","A","6","gpm320a",4292.76,0.458395804026953,0.498374652078395,0.0962943246452575,0.756322742000615,0.530892246454599,0.766863757917038,6818848.33885914,-972209.470924272,1037605.88071576,671420.302408741,31.2683699886354,0.0988212230233668,0.394694010037501,0.246000098863073
"1954","A","6","mez1",4293.09,0.459150066448109,0.498021458811842,0.0968863538662938,0.755598618601099,0.532025616111795,0.766429310968697,6819977.27060724,-973032.018935327,1037468.41155763,671419.758713441,31.2678711621324,0.0991625880627207,0.39404216803007,0.245593408903126
"1955","A","6","IDP184",4298.36,0.459139800374982,0.498026263193117,0.0964449952625892,0.756138222572525,0.531867702198547,0.766489828283659,6819808.03806555,-973110.678670992,1037535.21555716,671503.825914463,31.2682379729466,0.0989056077101993,0.393682160331852,0.245409921287902
"1956","A","6","IDP1627",4299,0.458906717343356,0.498135363946265,0.0963026619789238,0.756312527513843,0.531480732156013,0.766638146932641,6819522.41574463,-972816.279059129,1037588.59047697,671469.315399152,31.268340596723,0.0988320501515924,0.394006988752241,0.245593695254664
"1957","A","6","IDP105",4299.01,0.458751019236075,0.498208265135156,0.096499082556528,0.756072022882136,0.531472197538611,0.766641418421256,6819282.44180951,-972708.273947439,1037526.77975483,671507.520861754,31.2682216509252,0.0989326155607283,0.393866966856234,0.245525831790615
"1958","A","6","IDP2582a",4299.48,0.458633050990733,0.498263512412141,0.0965370981115988,0.75602550623467,0.531370726705549,0.766680315279666,6819119.26443961,-972583.252942867,1037516.99027342,671506.651297846,31.2682028054595,0.0989509411163935,0.393953742683827,0.24558011830939
"1959","A","6","uck1",4301.04,0.458395167104097,0.498374950504918,0.0963463155321407,0.756259053262289,0.530930468569909,0.766849102479587,6818922.79454172,-972291.553111522,1037636.0921404,671476.843150838,31.2683363695849,0.0988484196349061,0.394582802066065,0.245942516678996
"1960","A","6","IDP301",4302.16,0.458357582136194,0.498392561259782,0.0963957152586173,0.756198556142839,0.530936403702324,0.766846826807481,6818776.97353396,-972201.67174546,1037571.06147855,671442.698428425,31.2683067544877,0.0988735975292277,0.394564752620263,0.245931250869146
"1961","A","6","umc2074",4303.04,0.458373394540701,0.49838515209549,0.0962840780305493,0.756335296307643,0.530858706268586,0.766876618401417,6818816.71617431,-972187.50668021,1037607.95481857,671421.440529934,31.2683778350355,0.0988165670460629,0.39479311269706,0.246062251414719
"1962","A","6","AY107121",4303.44,0.458396960542409,0.498374110200535,0.0962903066784477,0.756327664786931,0.530890812381394,0.766864307786618,6818849.03503899,-972208.713545663,1037606.4174417,671419.009886733,31.2683726060618,0.0988191124929018,0.394698218185232,0.246002306461322
"1963","A","6","umc1133",4303.64,0.458397001427178,0.498374091044259,0.0962911318832516,0.756326653742284,0.530891581256884,0.76686401297509,6818846.92001074,-972208.102870021,1037605.01795536,671418.560980389,31.268372173987,0.0988195260956672,0.394696684208814,0.246001471432631
"1964","A","6","umc2315",4303.84,0.458366390940908,0.498388433725295,0.0962943703536265,0.756322685999671,0.530869669278731,0.766872414774864,6818818.98994528,-972181.566246828,1037612.20759051,671423.421087179,31.2683690892832,0.0988222295540312,0.394731681368165,0.246023162888592
"1965","A","6","umc2314",4304.34,0.458342713757434,0.498399528255182,0.0962968748090145,0.756319617615284,0.530852733318685,0.766878908662647,6818797.41283082,-972161.430588451,1037617.7844558,671427.451918386,31.2683666992012,0.0988243609901743,0.394757630448559,0.246039338183908
"1966","A","6","IDP778",4306.94,0.46059999925499,0.497343696184499,0.096059517069516,0.756610615885996,0.533195730633123,0.765981037081262,6821810.22880774,-974773.952138919,1037627.49832626,671595.419689763,31.2684171331433,0.0987313804590662,0.392171502272239,0.24449813220018
"1967","A","6","mmp76",4308.84,0.726373208257557,0.394061304857146,0.151630855260761,0.696981701094823,0.862719033289534,0.649625317672396,7029847.38091907,-1232280.74475264,974523.630157074,674884.188249043,31.234137367717,0.123337679629224,0.373706499597061,0.245485357928195
"1968","A","6","ufg69",4309.84,0.726333832571826,0.394074123395591,0.151591572819971,0.697019010722221,0.862639240493978,0.649651235899495,7029871.24180634,-1232266.8004373,974558.679246237,674895.091996308,31.2341545156847,0.123322881613623,0.373702159214191,0.245480184698416
"1969","A","6","IDP139",4310.27,0.458116817042852,0.498505398765753,0.0972670492302498,0.755134263272976,0.531406514940244,0.766666596334881,6818311.20383547,-972216.663974784,1037286.09470322,671627.412735297,31.2677577597173,0.0993216689936455,0.394258612675842,0.24583484360665
"1970","A","6","bnlg1188",4310.51,0.458084903487347,0.498520358689029,0.0972563216424519,0.755147334643981,0.531364739510486,0.766682610415401,6818266.9196215,-972178.794435173,1037289.1726669,671624.752455595,31.2677674653896,0.0993152456850602,0.394295948774239,0.245856995902209
"1971","A","6","mmp20",4310.94,0.457992693301982,0.49856358776644,0.0974499236641602,0.754911555652255,0.531436116661851,0.76665524909328,6818123.42466143,-972146.065753947,1037233.6280699,671670.068040313,31.2676456011627,0.0994154425019368,0.394252608779178,0.245850646363227
"1972","A","6","gpm703",4312.36,0.458166350329763,0.498482180852915,0.0973821173380729,0.754994104587221,0.531565417766625,0.766605686010094,6818353.38713108,-972315.892471235,1037244.92314907,671660.435087557,31.2676831232936,0.0993808798608169,0.394101648398658,0.245753561373068
"1973","A","6","mmp10",4315.44,0.480247018171279,0.488310448849725,0.105530134179135,0.745291557920711,0.563437506860282,0.754485851253781,6846334.65351639,-1000971.88526331,1034126.86878237,675480.437624263,31.2613787200969,0.103884082327093,0.377853443335837,0.23729927211448
"1974","A","6","IDP224",4321.2,0.460135132296475,0.497560825697151,0.0969229150499955,0.755553979497181,0.533408177905893,0.765899676111407,6821046.63469167,-974528.3321103,1037349.63785757,671761.889671076,31.2678839188923,0.0991731726129702,0.392083614891166,0.244529241540845
"1975","A","6","mmp4",4321.24,0.460149517419704,0.497554104309791,0.0969205387060762,0.755556880595873,0.533420074792852,0.765895120214023,6821068.48249115,-974541.499089425,1037350.89870461,671760.34339992,31.267883899438,0.0991723782991525,0.392084356599789,0.24452890055647
"1976","A","6","gpm93a",4323.01,0.458422894431233,0.498361959305969,0.0962910797179064,0.75632671765536,0.530920962634237,0.766852747297368,6818881.36046475,-972238.261861873,1037604.40201232,671420.628387583,31.268370978329,0.0988197798190927,0.394664800363242,0.245982514012804
"1977","A","6","mmp108b",4323.34,0.458401207620242,0.498372120268155,0.0962945298071388,0.756322490640658,0.530898551495353,0.766861340367225,6818852.65556955,-972212.970243557,1037604.02984691,671418.805366225,31.2683695302487,0.0988213746913705,0.394692331116902,0.245998908117942
"1978","A","6","gpm414b",4323.41,0.458397725475024,0.498373751796839,0.0962912070440391,0.756326561655184,0.530892466910436,0.766863673387246,6818847.87012246,-972208.486484189,1037604.97487353,671418.301146234,31.2683720910528,0.0988195236417935,0.394697230308728,0.246001723540057
"1979","A","6","IDP2572b",4324.43,0.45841903337964,0.498363768306058,0.0963457163287141,0.75625978717803,0.530963396357706,0.766836477261258,6818867.07130747,-972254.538662656,1037586.25263954,671434.674892611,31.2683360037048,0.0988482252558009,0.394574039029888,0.245932847687189
"1980","A","6","y1",4325.54,0.634075261850481,0.425864409602627,0.124974613076351,0.723700521866827,0.740660305788347,0.690506320340191,7003106.28169356,-1146489.87328774,1012128.29771546,672627.967378704,31.2453734248066,0.112361836084332,0.376628816924269,0.239423581722374
"1981","A","6","rz444e",4328.74,1.30474560694345,0.253348200018664,1.74016159803853,0.187118352505611,2.71034873231496,0.25790232109429,7817548.25450635,-1573404.50223354,867746.159301097,637870.699625649,30.5431321966828,0.530787743105593,0.458304095647683,0.278576291748244
"1982","A","6","agrr189",4329.54,1.26894001936396,0.259965625750671,2.05546445833468,0.151661001826073,2.99875390794451,0.223269223825417,7725574.85467643,-1458793.53553002,829656.320433534,600403.256772356,30.4837587716133,0.547215497938556,0.392375508449066,0.231328889044105
"1983","A","6","umc1006",4330.04,1.03445684862564,0.30911417594164,1.88346557888951,0.169940784333428,2.53829920074913,0.281070542458981,7534049.65186823,-1307373.97139323,851406.790943084,595335.785853654,30.5082932583622,0.52989544191708,0.402739506738562,0.232629149084828
"1984","A","6","IDP3839",4330.09,1.02229414984653,0.311975447798948,1.87251171267706,0.17118768697968,2.50516750732445,0.285765494540881,7521944.62081155,-1298688.4420173,852495.268680911,594614.732286856,30.5107210445298,0.528150565063878,0.399970587986568,0.230547914336763
"1985","A","6","mir1",4332.14,1.02217576557952,0.312003466835046,1.87240158247885,0.171200276576042,2.50483244874806,0.285813372641152,7521825.48504482,-1298604.71415839,852506.161468407,594607.850619217,30.5107465679051,0.528132646299674,0.399948251005662,0.230530191073741
"1986","A","6","rz242a",4332.84,1.01192540994787,0.314442011873457,1.83668160915704,0.175340381461277,2.45549828242137,0.292951227984717,7514356.19212579,-1296770.16064283,855376.166518896,596559.596527333,30.5174953860215,0.525855828980398,0.403193869194099,0.232713514316567
"1987","A","6","IDP350",4339.29,1.02549508268302,0.311219096814764,1.70714005200009,0.191356854969348,2.22534037285639,0.328680151025522,7595044.8411825,-1401137.47825562,885923.567225438,633045.764898452,30.5210150021349,0.542072660807488,0.377327550383801,0.223861422430366
"1988","A","6","sdg102c",4344.28,1.0418519541363,0.307391147229399,2.52625277107888,0.111965826869638,3.24671209023448,0.197235655345521,7322563.88047764,-1284527.48480244,751341.112534649,584986.645232965,30.5049512681207,0.561198474340016,0.373066136587255,0.225681079244477
"1989","A","6","mmp117",4344.54,1.0419718673262,0.307363310819422,2.52611708696617,0.111975457448848,3.2469842545897,0.197208816914197,7322721.10580774,-1284663.51015074,751343.126134517,585016.048662937,30.5049581960011,0.561215682650526,0.373083885754193,0.225704374989772
"1990","A","6","mmp51",4348.24,1.09392911511433,0.29560228079206,2.29399551536666,0.129875208216438,3.03890136666862,0.21883206204077,7425228.92220083,-1332306.87433881,782762.923289101,591357.402781195,30.5248499556385,0.542643278222128,0.384249603923601,0.230850195111252
"1991","A","6","IDP1430",4349.86,1.98721276577264,0.158632614548593,2.3741424433154,0.123359322952367,3.83364910484851,0.147073244789091,8048001.41923725,-1796371.11653151,761093.753984426,585848.825269881,30.4863122672611,0.552219220483022,0.402527495334731,0.244127390094239
"1992","A","6","gpm99a",4349.98,1.98722506072391,0.158631326314118,2.37416493461108,0.123357546190589,3.83368549949014,0.147070568474424,8048004.59266409,-1796364.92437807,761091.623574503,585844.949745224,30.4863095230941,0.552217607261313,0.402576240247327,0.244155775629357
"1993","A","6","gpm585",4349.99,1.98738094559846,0.158614994116153,2.37425670557799,0.123350296784897,3.8339480368848,0.14705126397955,8048128.88346317,-1796462.17123386,761090.795400002,585853.041765514,30.4862826811848,0.552232206787705,0.402598670771778,0.244171453411231
"1994","A","6","gpm468a",4350,2.04117193969661,0.153091660271576,2.14128494244296,0.143381751539224,3.57018177140975,0.16778181133902,8221022.84778434,-1830122.45639913,801085.974408191,587294.372703189,30.4671288930692,0.548254852727783,0.40831798270237,0.242198285502316
"1995","A","6","gpm347",4350.52,1.50588782042084,0.219767642353601,2.25621643137086,0.133078847160269,3.22622579119814,0.199266352264235,7800383.13402972,-1544701.44881154,788120.569109852,580408.818629641,30.467000727512,0.557355232556571,0.412338581900066,0.24251145127794
"1996","A","6","IDP2424",4350.76,1.0475113163516,0.306080950043048,2.52933336898012,0.111747417569218,3.25151450301759,0.196762619984314,7328166.87904095,-1288687.07089941,751479.53985906,585230.900633895,30.5035298705388,0.561926126842626,0.375138716269144,0.226933753019018
"1997","A","6","psr129b",4352.96,0.776974042911574,0.378068185578126,1.94638958475592,0.162976439176428,2.4457315306104,0.29438531770259,7218856.56074591,-1126968.69520085,834049.43971358,594998.214661942,30.5439324386383,0.521609296580748,0.369111680676956,0.215616311509387
"1998","A","6","bnlg2191",4353.76,0.776993898791745,0.378062091987791,1.94672055117895,0.162940681310315,2.44605951946266,0.294337044109761,7218854.72309273,-1126944.46572034,834026.900207575,594977.892026089,30.5438784359049,0.521625154052451,0.369096401410879,0.215602924802538
"1999","A","6","gpm246a",4356.16,0.776983527445188,0.37806527484314,1.94693505506803,0.162917510929002,2.44621868427969,0.294313620990921,7218822.81702351,-1126947.47839626,834012.921587835,594982.97861146,30.543844950512,0.521651506389344,0.36907014248484,0.215591077483054
